schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,70,1,10,1570,193353385,123155.02229299363
case,71,1,gemm-block+64x64x64+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,72,1,gemm-block+64x64x64+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,73,1,gemm-block+64x64x65+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,73,1,1,2327,188493572,81002.8242372153
sample,73,1,2,2327,167618360,72031.95530726257
sample,73,1,3,2327,188839629,81151.5380318006
sample,73,1,4,2327,228536465,98210.77137945853
sample,73,1,5,2327,251709500,108169.1018478728
sample,73,1,6,2327,256081848,110048.06532015471
sample,73,1,7,2327,233144544,100191.0373871938
sample,73,1,8,2327,221095887,95013.2733132789
sample,73,1,9,2327,190538712,81881.69832402235
sample,73,1,10,2327,214685140,92258.33261710357
case,74,1,gemm-block+64x64x65+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,74,1,1,1803,182331860,101126.9328896284
sample,74,1,2,1803,206494275,114528.16139767056
sample,74,1,3,1803,204084589,113191.67443150305
sample,74,1,4,1803,183635642,101850.05102606767
